cpu,ram,swap,disk
6.7,67.8,62.1,69.0
6.8,67.8,62.1,69.0
3.7,67.8,62.1,69.0
3.7,67.8,62.1,69.0
4.4,67.8,62.1,69.0
13.9,67.8,62.1,69.0
0.0,67.8,62.1,69.0
7.1,67.8,62.1,69.0
6.8,68.0,62.1,69.0
5.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
4.8,68.0,62.1,69.0
3.7,68.0,62.1,69.0
7.5,68.0,62.1,69.0
6.3,67.8,62.1,69.0
5.0,67.8,62.1,69.0
3.1,67.8,62.1,69.0
3.1,67.8,62.1,69.0
6.0,67.8,62.1,69.0
2.5,67.8,62.1,69.0
5.6,67.8,62.1,69.0
4.3,67.8,62.1,69.0
6.2,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
0.0,67.8,62.1,69.0
4.7,67.7,62.1,69.0
4.8,67.7,62.1,69.0
3.2,67.7,62.1,69.0
6.2,67.7,62.1,69.0
8.5,67.7,62.1,69.0
5.6,67.7,62.1,69.0
4.3,67.7,62.1,69.0
5.6,67.6,62.1,69.0
3.1,67.6,62.1,69.0
0.0,67.6,62.1,69.0
4.0,67.6,62.1,69.0
3.1,67.6,62.1,69.0
4.3,67.6,62.1,69.0
3.1,67.6,62.1,69.0
5.5,67.6,62.1,69.0
1.9,67.6,62.1,69.0
3.7,67.6,62.1,69.0
4.6,67.6,62.1,69.0
0.0,67.6,62.1,69.0
0.0,67.6,62.1,69.0
5.5,67.6,62.1,69.0
11.2,67.7,62.1,69.0
6.2,67.7,62.1,69.0
6.2,67.7,62.1,69.0
0.0,67.7,62.1,69.0
12.0,67.7,62.1,69.0
7.8,67.9,62.1,69.0
7.4,67.9,62.1,69.0
8.6,67.9,62.1,69.0
17.5,67.9,62.1,69.0
11.2,67.9,62.1,69.0
63.4,68.1,62.1,69.0
23.8,68.1,62.1,69.0
21.7,68.1,62.1,69.0
6.3,68.1,62.1,69.0
5.6,68.1,62.1,69.0
3.8,68.1,62.1,69.0
5.6,68.1,62.1,69.0
5.0,68.1,62.1,69.0
5.0,68.1,62.1,69.0
7.4,68.1,62.1,69.0
2.5,68.1,62.1,69.0
7.5,68.1,62.1,69.0
6.6,68.1,62.1,69.0
6.8,68.1,62.1,69.0
4.4,68.1,62.1,69.0
4.8,68.2,62.1,69.0
5.5,68.2,62.1,69.0
5.7,68.2,62.1,69.0
5.0,68.2,62.1,69.0
5.5,68.2,62.1,69.0
5.0,68.2,62.1,69.0
4.4,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
6.0,68.2,62.1,69.0
14.7,68.2,62.1,69.0
11.8,68.2,62.1,69.0
13.1,68.2,62.1,69.0
0.0,68.2,62.1,69.0
8.0,68.2,62.1,69.0
5.0,68.2,62.1,69.0
3.7,68.2,62.1,69.0
3.7,68.2,62.1,69.0
0.0,68.2,62.1,69.0
3.7,68.2,62.1,69.0
4.3,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
4.2,68.2,62.1,69.0
3.8,68.2,62.1,69.0
5.5,68.2,62.1,69.0
3.7,68.2,62.1,69.0
5.6,68.2,62.1,69.0
3.8,68.2,62.1,69.0
4.9,68.2,62.1,69.0
17.7,68.3,62.1,69.0
6.2,68.3,62.1,69.0
7.4,68.3,62.1,69.0
8.8,68.3,62.1,69.0
13.1,68.1,62.1,69.0
0.0,68.1,62.1,69.0
0.0,68.1,62.1,69.0
0.0,68.1,62.1,69.0
8.2,68.1,62.1,69.0
8.6,68.1,62.1,69.0
8.8,68.1,62.1,69.0
9.7,68.1,62.1,69.0
10.6,68.1,62.1,69.0
11.3,68.1,62.1,69.0
70.6,68.3,62.1,69.0
98.1,68.3,62.1,69.0
36.0,68.3,62.1,69.0
8.2,68.3,62.1,69.0
37.7,68.3,62.1,69.0
8.6,68.3,62.1,69.0
5.5,68.3,62.1,69.0
0.0,68.3,62.1,69.0
0.0,68.3,62.1,69.0
18.0,68.3,62.1,69.0
8.9,68.3,62.1,69.0
8.1,68.3,62.1,69.0
8.6,68.3,62.1,69.0
6.2,68.3,62.1,69.0
6.3,68.3,62.1,69.0
5.6,68.3,62.1,69.0
10.0,68.2,62.1,69.0
7.4,68.2,62.1,69.0
4.3,68.2,62.1,69.0
5.5,68.2,62.1,69.0
5.7,68.2,62.1,69.0
8.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
4.8,68.2,62.1,69.0
6.1,68.2,62.1,69.0
3.1,68.2,62.1,69.0
6.3,68.2,62.1,69.0
10.8,68.2,62.1,69.0
16.1,68.2,62.1,69.0
16.7,68.2,62.1,69.0
9.3,68.2,62.1,69.0
10.0,68.2,62.1,69.0
11.0,68.2,62.1,69.0
5.0,68.2,62.1,69.0
6.1,68.2,62.1,69.0
13.7,68.2,62.1,69.0
9.4,68.2,62.1,69.0
17.8,68.2,62.1,69.0
20.7,68.2,62.1,69.0
14.3,68.2,62.1,69.0
5.7,68.2,62.1,69.0
19.5,68.2,62.1,69.0
21.5,68.2,62.1,69.0
16.1,68.2,62.1,69.0
5.7,68.2,62.1,69.0
3.7,68.2,62.1,69.0
8.9,68.2,62.1,69.0
10.0,68.2,62.1,69.0
4.3,68.2,62.1,69.0
39.9,68.2,62.1,69.0
45.3,68.2,62.1,69.0
11.2,68.2,62.1,69.0
0.0,68.2,62.1,69.0
31.5,68.2,62.1,69.0
61.9,68.4,62.1,69.0
5.0,68.3,62.1,69.0
21.6,68.3,62.1,69.0
8.6,68.3,62.1,69.0
5.6,68.3,62.1,69.0
27.2,68.3,62.1,69.0
0.0,68.3,62.1,69.0
0.0,68.3,62.1,69.0
0.0,68.3,62.1,69.0
11.8,68.3,62.1,69.0
14.9,68.3,62.1,69.0
40.7,68.3,62.1,69.0
3.8,68.3,62.1,69.0
4.2,68.3,62.1,69.0
2.5,68.3,62.1,69.0
4.8,68.3,62.1,69.0
3.1,68.3,62.1,69.0
0.0,68.3,62.1,69.0
0.0,68.3,62.1,69.0
6.2,68.3,62.1,69.0
4.4,68.0,62.1,69.0
4.4,68.0,62.1,69.0
3.7,68.0,62.1,69.0
4.3,68.0,62.1,69.0
6.8,68.0,62.1,69.0
15.5,68.2,62.1,69.0
21.1,68.3,62.1,69.0
5.6,68.3,62.1,69.0
0.0,68.3,62.1,69.0
4.7,68.3,62.1,69.0
8.6,68.3,62.1,69.0
11.7,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
5.0,68.2,62.1,69.0
5.0,68.2,62.1,69.0
4.3,68.2,62.1,69.0
0.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
4.6,68.0,62.1,69.0
7.5,68.0,62.1,69.0
4.3,68.0,62.1,69.0
6.1,68.0,62.1,69.0
3.7,68.0,62.1,69.0
5.5,68.0,62.1,69.0
4.3,68.0,62.1,69.0
6.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
5.6,68.0,62.1,69.0
7.4,68.0,62.1,69.0
3.7,68.0,62.1,69.0
4.4,68.0,62.1,69.0
5.6,68.0,62.1,69.0
5.0,68.0,62.1,69.0
11.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
9.8,68.0,62.1,69.0
10.4,68.0,62.1,69.0
3.7,68.0,62.1,69.0
0.0,68.0,62.1,69.0
0.0,68.0,62.1,69.0
4.6,68.0,62.1,69.0
4.3,68.0,62.1,69.0
4.9,68.0,62.1,69.0
4.4,67.9,62.1,69.0
6.1,67.9,62.1,69.0
5.6,67.9,62.1,69.0
8.7,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
0.0,67.9,62.1,69.0
8.0,67.9,62.1,69.0
13.5,68.0,62.1,69.0
6.8,68.2,62.1,69.0
31.5,68.2,62.1,69.0
70.2,68.2,62.1,69.0
85.1,68.2,62.1,69.0
48.4,68.0,62.1,69.0
6.9,68.0,62.1,69.0
5.6,68.0,62.1,69.0
10.5,68.0,62.1,69.0
19.0,68.0,62.1,69.0
8.1,68.2,62.1,69.0
5.6,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
12.0,68.2,62.1,69.0
5.5,68.2,62.1,69.0
6.9,68.3,62.1,69.0
16.0,68.4,62.1,69.0
19.9,68.4,62.1,69.0
9.8,68.4,62.1,69.0
4.2,68.4,62.1,69.0
8.0,68.4,62.1,69.0
15.1,68.4,62.1,69.0
5.0,68.4,62.1,69.0
65.4,68.4,62.1,69.0
10.5,68.2,62.1,69.0
30.2,68.3,62.1,69.0
13.3,68.2,62.1,69.0
0.0,68.2,62.1,69.0
7.7,68.2,62.1,69.0
24.5,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
16.1,68.2,62.1,69.0
22.5,68.2,62.1,69.0
6.7,68.2,62.1,69.0
10.6,68.2,62.1,69.0
6.3,68.4,62.1,69.0
15.4,68.4,62.1,69.0
7.5,68.4,62.1,69.0
18.3,68.4,62.1,69.0
28.8,68.4,62.1,69.0
0.0,68.4,62.1,69.0
6.2,68.4,62.1,69.0
4.3,68.4,62.1,69.0
5.0,68.2,62.1,69.0
7.5,68.2,62.1,69.0
0.0,68.2,62.1,69.0
32.8,68.2,62.1,69.0
8.1,68.4,62.1,69.0
11.6,68.4,62.1,69.0
37.0,68.4,62.1,69.0
28.4,68.3,62.1,69.0
31.5,68.3,62.1,69.0
43.8,68.4,62.1,69.0
42.3,68.6,62.1,69.0
0.0,68.5,62.1,69.0
0.0,68.5,62.1,69.0
29.8,68.3,62.1,69.0
18.3,68.5,62.1,69.0
17.4,68.5,62.1,69.0
17.3,68.5,62.1,69.0
0.0,68.5,62.1,69.0
18.6,68.5,62.1,69.0
37.6,68.5,62.1,69.0
9.0,68.5,62.1,69.0
5.7,68.5,62.1,69.0
37.2,68.5,62.1,69.0
15.1,68.5,62.1,69.0
11.7,68.5,62.1,69.0
0.0,68.5,62.1,69.0
0.0,68.5,62.1,69.0
0.0,68.5,62.1,69.0
28.6,68.5,62.1,69.0
10.9,68.5,62.1,69.0
23.4,68.5,62.1,69.0
53.1,68.5,62.1,69.0
0.0,68.5,62.1,69.0
39.3,68.5,62.1,69.0
20.6,68.5,62.1,69.0
0.0,68.5,62.1,69.0
0.0,68.4,62.1,69.0
0.0,68.4,62.1,69.0
26.5,68.4,62.1,69.0
3.8,68.4,62.1,69.0
16.0,68.4,62.1,69.0
11.2,68.4,62.1,69.0
14.9,68.4,62.1,69.0
9.1,68.4,62.1,69.0
9.9,68.4,62.1,69.0
18.2,68.4,62.1,69.0
42.2,68.4,62.1,69.0
19.4,68.4,62.1,69.0
12.9,68.4,62.1,69.0
6.8,68.5,62.1,69.0
6.8,68.5,62.1,69.0
6.8,68.5,62.1,69.0
5.6,68.5,62.1,69.0
10.7,68.5,62.1,69.0
22.1,68.4,62.1,69.0
6.8,68.4,62.1,69.0
3.7,68.4,62.1,69.0
3.2,68.4,62.1,69.0
4.9,68.4,62.1,69.0
4.3,68.2,62.1,69.0
6.8,68.3,62.1,69.0
9.9,68.3,62.1,69.0
5.7,68.3,62.1,69.0
6.8,68.3,62.1,69.0
11.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
0.0,68.2,62.1,69.0
9.0,68.2,62.1,69.0
8.6,68.4,62.1,69.0
9.3,68.4,62.1,69.0
35.4,68.5,62.1,69.0
22.2,68.5,62.1,69.0
7.4,68.5,62.1,69.0
4.9,68.5,62.1,69.0
0.0,68.5,62.1,69.0
0.0,68.5,62.1,69.0
0.0,68.7,62.1,69.0
20.4,68.6,62.1,69.0
5.6,68.6,62.1,69.0
63.0,68.7,62.1,69.0
0.0,68.7,62.1,69.0
0.0,68.7,62.1,69.0
50.8,68.7,62.1,69.0
65.9,68.7,62.1,69.0
53.5,68.7,62.1,69.0
27.3,68.7,62.1,69.0
30.8,68.7,62.1,69.0
44.5,68.7,62.1,69.0
34.2,68.7,62.1,69.0
0.0,68.6,62.1,69.0
0.0,68.6,62.1,69.0
0.0,68.6,62.1,69.0
37.7,68.6,62.1,69.0
20.0,68.6,62.1,69.0
77.3,68.6,62.1,69.0
22.0,68.6,62.1,69.0
64.4,68.6,62.1,69.0
39.1,68.6,62.1,69.0
54.1,68.5,62.1,69.0
42.5,68.5,62.1,69.0
16.7,68.5,62.1,69.0
60.7,68.5,62.1,69.0
36.9,68.5,62.1,69.0
30.1,68.4,62.1,69.0
49.1,68.3,62.1,69.0
12.4,68.3,62.1,69.0
25.2,68.3,62.1,69.0
14.2,68.3,62.1,69.0
40.9,68.3,62.1,69.0
17.8,68.3,62.1,69.0
0.0,68.3,62.1,69.0
0.0,68.3,62.1,69.0
20.8,68.3,62.1,69.0
24.8,68.3,62.1,69.0
12.7,68.3,62.1,69.0
17.1,68.3,62.1,69.0
22.3,68.3,62.1,69.0
16.5,68.3,62.1,69.0
20.0,68.2,62.1,69.0
20.4,68.3,62.1,69.0
11.4,68.2,62.1,69.0
11.3,68.2,62.1,69.0
20.9,68.2,62.1,69.0
32.5,68.5,62.1,69.0
0.0,68.5,61.1,69.0
0.0,68.5,61.1,69.0
0.0,68.5,61.1,69.0
12.6,68.5,61.1,69.0
4.9,68.5,61.1,69.0
3.8,68.5,61.1,69.0
8.6,68.5,61.1,69.0
6.9,68.5,61.1,69.0
6.2,68.5,61.1,69.0
3.8,68.5,61.1,69.0
3.7,68.5,61.1,69.0
5.6,68.5,61.1,69.0
3.1,68.5,61.1,69.0
4.3,68.5,61.1,69.0
3.7,68.4,61.1,69.0
4.4,68.5,61.1,69.0
4.4,68.5,61.1,69.0
6.7,68.5,61.1,69.0
5.0,68.5,61.1,69.0
6.9,68.5,61.1,69.0
5.6,68.5,61.1,69.0
0.0,68.5,61.1,69.0
0.0,68.5,61.1,69.0
5.6,68.5,61.1,69.0
2.5,68.5,61.1,69.0
4.9,68.5,61.1,69.0
5.6,68.5,61.1,69.0
3.7,68.5,61.1,69.0
5.0,68.5,61.1,69.0
5.5,68.5,61.1,69.0
3.1,68.5,61.1,69.0
4.3,68.5,61.1,69.0
17.9,68.5,61.1,69.0
4.4,68.5,61.1,69.0
7.2,68.5,61.1,69.0
7.4,68.5,61.1,69.0
6.3,68.4,61.1,69.0
25.5,68.4,61.1,69.0
8.5,68.4,61.1,69.0
19.6,68.4,61.1,69.0
11.7,68.5,61.1,69.0
3.1,68.5,61.1,69.0
0.0,68.5,61.1,69.0
7.5,68.5,61.1,69.0
5.5,68.5,61.1,69.0
17.3,68.5,61.1,69.0
9.5,68.5,61.1,69.0
3.6,68.5,61.1,69.0
7.5,68.5,61.1,69.0
6.3,68.5,61.1,69.0
4.3,68.5,61.1,69.0
6.2,68.5,61.1,69.0
8.0,68.5,61.1,69.0
5.7,68.5,61.1,69.0
5.6,68.5,61.1,69.0
4.9,68.5,61.1,69.0
9.8,68.5,61.1,69.0
10.0,68.5,61.1,69.0
8.6,68.5,61.1,69.0
6.7,68.6,61.1,69.0
0.0,68.6,61.1,69.0
0.0,68.6,61.1,69.0
0.0,68.6,61.1,69.0
5.7,68.6,61.1,69.0
3.8,68.6,61.1,69.0
8.5,68.4,61.1,69.0
5.0,68.4,61.1,69.0
3.7,68.4,61.1,69.0
5.5,68.4,61.1,69.0
11.0,68.4,61.1,69.0
4.3,68.4,61.1,69.0
3.1,68.4,61.1,69.0
4.9,68.4,61.1,69.0
3.2,68.4,61.1,69.0
4.3,68.4,61.1,69.0
0.0,68.4,61.1,69.0
0.0,68.4,61.1,69.0
0.0,68.4,61.1,69.0
4.5,68.4,61.1,69.0
4.9,68.4,61.1,69.0
3.8,68.4,61.1,69.0
3.1,68.4,61.1,69.0
4.9,68.4,61.1,69.0
5.0,68.4,61.1,69.0
4.9,68.4,61.1,69.0
10.3,68.4,61.1,69.0
2.5,68.4,61.1,69.0
0.0,68.4,61.1,69.0
5.5,68.4,61.1,69.0
6.8,68.6,61.1,69.0
7.4,68.5,61.1,69.0
3.8,68.5,61.1,69.0
3.8,68.5,61.1,69.0
5.5,68.5,61.1,69.0
6.2,68.5,61.1,69.0
5.6,68.4,61.1,69.0
3.1,68.3,61.1,69.0
4.9,68.3,61.1,69.0
5.0,68.3,61.1,69.0
2.5,68.3,61.1,69.0
5.6,68.3,61.1,69.0
6.2,68.3,61.1,69.0
4.3,68.3,61.1,69.0
8.1,68.3,61.1,69.0
3.7,68.3,61.1,69.0
6.2,68.3,61.1,69.0
7.5,68.3,61.1,69.0
5.6,68.3,61.1,69.0
5.0,68.3,61.1,69.0
3.2,68.3,61.1,69.0
5.5,68.3,61.1,69.0
3.1,68.3,61.1,69.0
6.7,68.3,61.1,69.0
5.5,68.3,61.1,69.0
5.0,68.3,61.1,69.0
5.0,68.2,61.1,69.0
4.3,68.2,61.1,69.0
6.7,68.3,61.1,69.0
12.5,68.2,61.1,69.0
7.4,68.2,61.1,69.0
6.2,68.2,61.1,69.0
3.8,68.2,61.1,69.0
4.4,68.2,61.1,69.0
7.8,68.2,61.1,69.0
9.2,68.2,61.1,69.0
5.6,68.2,61.1,69.0
3.8,68.2,61.1,69.0
6.7,68.2,61.1,69.0
6.2,68.2,61.1,69.0
3.8,68.2,61.1,69.0
6.7,68.2,61.1,69.0
4.4,68.2,61.1,69.0
6.1,68.2,61.1,69.0
6.9,68.2,61.1,69.0
7.9,68.2,61.1,69.0
10.6,68.2,61.1,69.0
7.6,68.2,61.1,69.0
5.6,68.2,61.1,69.0
7.2,68.2,61.1,69.0
8.1,68.4,61.1,69.0
7.5,68.4,61.1,69.0
5.6,68.4,61.1,69.0
0.0,68.4,61.1,69.0
6.1,68.4,61.1,69.0
4.4,68.4,61.1,69.0
7.4,68.2,61.1,69.0
6.7,68.2,61.1,69.0
4.3,68.2,61.1,69.0
7.5,68.2,61.1,69.0
5.5,68.2,61.1,69.0
9.3,68.2,61.1,69.0
12.5,68.2,61.1,69.0
0.0,68.2,61.1,69.0
5.2,68.2,61.1,69.0
6.8,68.2,61.1,69.0
5.7,68.2,61.1,69.0
0.0,68.2,61.1,69.0
0.0,68.2,61.1,69.0
7.2,68.2,61.1,69.0
4.4,68.2,61.1,69.0
5.6,68.2,61.1,69.0
6.1,68.2,61.1,69.0
4.4,68.2,61.1,69.0
5.0,68.2,61.1,69.0
5.6,68.1,61.1,69.0
8.0,68.1,61.1,69.0
6.8,68.1,61.1,69.0
6.3,68.1,61.1,69.0
6.1,68.1,61.1,69.0
3.7,68.2,61.1,69.0
5.0,68.1,61.1,69.0
0.0,68.1,61.1,69.0
0.0,68.1,61.1,69.0
5.6,68.1,61.1,69.0
3.7,68.1,61.1,69.0
10.7,68.1,61.1,69.0
9.7,68.1,61.1,69.0
6.7,68.1,61.1,69.0
4.4,68.1,61.1,69.0
6.2,68.1,61.1,69.0
6.3,68.1,61.1,69.0
0.0,68.1,61.1,69.0
0.0,68.1,61.1,69.0
8.5,68.1,61.1,69.0
8.8,68.0,61.1,69.0
0.0,68.0,61.1,69.0
0.0,68.0,61.1,69.0
0.0,68.0,61.1,69.0
6.8,68.0,61.1,69.0
6.1,68.0,61.1,69.0
6.8,68.0,61.1,69.0
0.0,68.0,61.1,69.0
0.0,68.0,61.1,69.0
6.8,68.0,61.1,69.0
16.9,68.1,61.1,69.0
16.3,68.3,61.1,69.0
50.6,68.3,61.1,69.0
9.8,68.3,61.1,69.0
19.9,68.3,61.1,69.0
31.3,69.7,61.1,69.0
60.1,70.4,61.1,69.0
37.4,70.4,61.1,69.0
40.0,70.4,61.1,69.0
7.5,70.3,61.1,69.0
13.6,70.3,61.1,69.0
8.6,70.3,61.1,69.0
0.0,70.3,61.1,69.0
0.0,70.3,61.1,69.0
18.9,70.3,61.1,69.0
18.6,70.3,61.1,69.0
16.5,69.5,61.1,69.0
8.0,69.7,61.1,69.0
8.8,70.1,61.1,69.0
5.6,70.1,61.1,69.0
7.5,70.1,61.1,69.0
9.1,70.1,61.1,69.0
0.0,70.1,61.1,69.0
0.0,70.1,61.1,69.0
7.3,70.5,61.1,69.0
5.6,70.5,61.1,69.0
0.0,70.5,61.1,69.0
0.0,68.4,61.1,69.0
0.0,68.1,61.1,69.0
18.8,68.1,61.1,69.0
3.1,68.1,61.1,69.0
9.8,68.1,61.1,69.0
0.0,68.1,61.1,69.0
0.0,68.1,61.1,69.0
4.3,68.1,61.1,69.0
9.9,68.1,61.1,69.0
8.1,68.1,61.1,69.0
9.8,68.2,61.1,69.0
11.5,68.1,61.1,69.0
4.4,68.1,61.1,69.0
8.8,68.2,61.1,69.0
0.0,68.2,61.1,69.0
0.0,68.1,61.1,69.0
0.0,68.2,61.1,69.0
5.1,68.2,61.1,69.0
9.8,68.5,61.1,69.0
12.3,68.5,61.1,69.0
14.4,68.5,61.1,69.0
32.9,68.3,61.1,69.0
12.3,68.3,61.1,69.0
8.1,68.9,61.1,69.0
18.9,68.9,61.1,69.0
0.0,68.9,61.1,69.0
0.0,68.9,61.1,69.0
11.7,68.9,61.1,69.0
39.6,69.0,61.1,69.0
14.5,69.0,61.1,69.0
0.0,69.0,61.1,69.0
0.0,69.0,61.1,69.0
11.7,69.0,61.1,69.0
9.0,69.0,61.1,69.0
0.0,69.0,61.1,69.0
0.0,69.0,61.1,69.0
0.0,69.0,61.1,69.0
8.9,69.0,61.1,69.0
7.5,69.0,61.1,69.0
10.5,69.0,61.1,69.0
12.6,69.0,61.1,69.0
0.0,69.0,61.1,69.0
31.3,69.0,61.1,69.0
26.5,69.5,61.1,69.0
14.8,69.1,61.1,69.0
13.8,69.1,61.1,69.0
11.8,69.1,61.1,69.0
8.6,69.1,61.1,69.0
6.8,69.0,61.1,69.0
7.5,68.9,61.1,69.0
4.4,68.9,61.1,69.0
7.4,68.8,61.1,69.0
10.9,68.8,61.1,69.0
6.2,68.8,61.1,69.0
6.2,68.8,61.1,69.0
4.4,68.8,61.1,69.0
6.1,68.8,61.1,69.0
27.2,68.8,61.1,69.0
39.8,68.8,61.1,69.0
29.4,68.8,61.1,69.0
24.8,69.0,61.1,69.0
19.9,69.0,61.1,69.0
11.4,69.0,61.1,69.0
15.9,69.0,61.1,69.0
38.5,69.0,61.1,69.0
43.5,69.0,61.1,69.0
29.2,69.0,61.1,69.0
13.3,69.0,61.1,69.0
17.3,69.3,61.1,69.0
12.2,69.3,61.1,69.0
11.0,69.2,61.1,69.0
17.5,69.2,61.1,69.0
52.2,69.2,61.1,69.0
40.7,69.2,61.1,69.0
0.0,69.2,61.1,69.0
0.0,69.2,61.1,69.0
0.0,69.2,61.1,69.0
16.7,69.2,61.1,69.0
8.1,69.2,61.1,69.0
7.4,69.2,61.1,69.0
5.0,69.2,61.1,69.0
12.3,69.2,61.1,69.0
10.6,69.2,61.1,69.0
12.6,69.2,61.1,69.0
10.6,69.2,61.1,69.0
13.7,69.2,61.1,69.0
9.3,69.2,61.1,69.0
11.9,69.2,61.1,69.0
9.1,69.0,61.1,69.0
12.7,69.0,61.1,69.0
17.3,68.8,61.1,69.0
4.5,68.8,61.1,69.0
8.0,68.8,61.1,69.0
10.6,68.8,61.1,69.0
22.1,68.8,61.1,69.0
5.6,68.8,61.1,69.0
6.9,68.8,61.1,69.0
6.2,68.8,61.1,69.0
7.5,68.8,61.1,69.0
7.3,68.8,61.1,69.0
5.0,68.8,61.1,69.0
9.8,68.8,61.1,69.0
19.4,68.8,61.1,69.0
6.2,68.3,61.1,69.0
6.8,68.3,61.1,69.0
5.6,68.3,61.1,69.0
7.9,68.3,61.1,69.0
15.6,68.3,61.1,69.0
13.0,68.2,61.1,69.0
0.0,68.2,61.1,69.0
0.0,68.2,61.1,69.0
0.0,68.2,61.1,69.0
9.2,68.2,61.1,69.0
38.7,68.2,61.1,69.0
8.8,68.2,61.1,69.0
10.6,68.1,61.1,69.0
9.8,68.1,61.1,69.0
43.0,68.1,61.1,69.0
24.1,67.9,61.1,69.0
18.4,68.5,61.1,69.0
56.9,68.7,60.0,69.0
34.2,68.7,60.0,69.0
7.4,68.7,60.0,69.0
20.6,68.9,60.0,69.0
10.3,69.1,60.0,69.0
6.3,69.1,60.0,69.0
0.0,69.1,60.0,69.0
23.6,69.1,60.0,69.0
15.3,69.5,60.0,69.0
6.2,69.5,60.0,69.0
9.3,69.4,60.0,69.0
8.6,69.4,60.0,69.0
10.9,69.4,60.0,69.0
12.7,69.4,60.0,69.0
0.0,69.4,60.0,69.0
0.0,69.4,60.0,69.0
0.0,69.4,60.0,69.0
11.0,69.4,60.0,69.0
3.7,69.4,60.0,69.0
17.3,69.3,60.0,69.0
7.0,69.3,60.0,69.0
7.4,69.3,60.0,69.0
5.0,69.3,60.0,69.0
7.3,69.3,60.0,69.0
5.0,69.3,60.0,69.0
6.2,69.3,60.0,69.0
7.2,69.1,60.0,69.0
6.9,69.1,60.0,69.0
6.9,69.1,60.0,69.0
8.0,69.1,60.0,69.0
6.2,69.1,60.0,69.0
10.3,69.1,60.0,69.0
16.6,69.1,60.0,69.0
15.2,68.8,60.0,69.0
16.2,69.0,60.0,69.0
0.0,69.0,60.0,69.0
0.0,69.0,60.0,69.0
13.1,69.0,60.0,69.0
11.7,69.0,60.0,69.0
4.9,68.9,60.0,69.0
4.3,68.9,60.0,69.0
5.7,68.9,60.0,69.0
11.2,68.9,60.0,69.0
8.2,68.1,60.0,69.0
11.6,68.1,60.0,69.0
6.1,68.1,60.0,69.0
0.0,68.1,60.0,69.0
5.4,68.1,60.0,69.0
9.9,68.1,60.0,69.0
3.7,68.1,60.0,69.0
6.2,68.1,60.0,69.0
4.3,68.1,60.0,69.0
7.4,68.1,60.0,69.0
3.8,68.1,60.0,69.0
7.9,68.1,60.0,69.0
5.6,68.1,60.0,69.0
5.7,68.1,60.0,69.0
12.8,68.1,60.0,69.0
8.1,68.0,60.0,69.0
25.8,68.2,60.0,69.0
24.8,68.2,60.0,69.0
13.0,68.2,60.0,69.0
6.3,68.2,60.0,69.0
7.5,68.2,60.0,69.0
6.2,68.2,60.0,69.0
0.0,68.2,60.0,69.0
0.0,68.2,60.0,69.0
7.9,68.2,60.0,69.0
6.8,68.2,60.0,69.0
11.8,68.2,60.0,69.0
0.0,68.2,60.0,69.0
0.0,68.2,60.0,69.0
6.8,68.2,60.0,69.0
12.2,68.2,60.0,69.0
0.0,68.2,60.0,69.0
0.0,68.2,60.0,69.0
0.0,68.2,60.0,69.0
5.5,68.2,60.0,69.0
12.3,68.2,60.0,69.0
4.9,68.0,60.0,69.0
8.6,68.0,60.0,69.0
2.5,68.0,60.0,69.0
5.6,68.0,60.0,69.0
2.5,68.0,60.0,69.0
4.3,68.0,60.0,69.0
4.3,68.0,60.0,69.0
4.3,68.0,60.0,69.0
4.4,68.0,60.0,69.0
3.7,68.0,60.0,69.0
3.8,68.0,60.0,69.0
5.6,68.0,60.0,69.0
4.3,68.0,60.0,69.0
6.7,68.0,60.0,69.0
5.0,68.0,60.0,69.0
0.0,68.0,60.0,69.0
0.0,68.0,60.0,69.0
0.0,68.0,60.0,69.0
4.8,68.0,60.0,69.0
6.1,68.0,60.0,69.0
3.2,68.0,60.0,69.0
6.8,68.0,60.0,69.0
0.0,68.0,60.0,69.0
5.6,68.0,60.0,69.0
4.3,68.0,60.0,69.0
4.3,68.0,60.0,69.0
3.7,68.0,60.0,69.0
3.7,68.0,60.0,69.0
4.9,68.0,60.0,69.0
3.8,68.0,60.0,69.0
6.2,68.0,60.0,69.0
3.7,68.0,60.0,69.0
3.7,68.0,60.0,69.0
6.9,67.9,60.0,69.0
3.8,67.9,60.0,69.0
